id,customer,status,amount,currency,interval,cancel_at_period_end,canceled_at,cancel_at,trial_start,trial_end,current_period_start,current_period_end,description,default_payment_method,latest_invoice,start_date,created
sub_8fa879d435864d9bb124c408,cus_5955780bad774f9bba3a7b72,active,3900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Growth Plan,pm_d252390026b64dc6bc83f93c,in_9000412eb42044ce978848ed,2025-12-31T00:00:00Z,2025-12-31T21:49:00Z
sub_e9282aad97324afdae8ad0dc,cus_12a5e1084c9448c98eff5906,active,2900,usd,month,False,,,,,2026-03-31T00:00:00Z,2026-04-30T00:00:00Z,Starter Plan,pm_b5a8315fb195487890f2e475,in_52a2e17965ea4205b3d6fb3e,2025-12-31T00:00:00Z,2025-12-31T14:32:00Z
sub_ccfb3522bc24480c9020b0ab,cus_a67e9d8566d4473eb2844d17,active,7900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Team Plan,pm_8fa83d78338a493d81444fc9,in_d081fd68cc48475194107786,2026-01-01T00:00:00Z,2026-01-01T16:30:00Z
sub_7996c22368bb4ff89b5c3d4e,cus_c5b859ca51534a66978e7e05,active,3900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Growth Plan,pm_2eefea99ec294cfe8dc3ac86,in_0ea21d474a384545bae1f702,2026-01-01T00:00:00Z,2026-01-01T14:55:00Z
sub_39b9bcd837c343dfaa8670c2,cus_7eab6235520946c5a16df0fc,active,2900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Starter Plan,pm_781a39c96bed4edd8a115d1b,in_c39de5ec337c42929d329397,2026-01-01T00:00:00Z,2026-01-01T14:24:00Z
sub_bfe9e92e142f4dd987f36646,cus_6d8ff85bc8e84aa4af24be9b,active,7900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Team Plan,pm_4c31e12b4fa243da908aaff0,in_b584f0b0a01d40889afaad39,2026-01-01T00:00:00Z,2026-01-01T14:56:00Z
sub_3af91b4f845f43e1b304c119,cus_05ab29699f6b4024b2be4105,active,4900,usd,month,False,,,,,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,Pro Plan,pm_85c1b484b00343ea80926fb0,in_e8f0933ddc864a6885f6813b,2026-01-01T00:00:00Z,2026-01-01T20:17:00Z
sub_74996f33e83c4cfca301fb18,cus_2b575674445b47f98f00d5f7,active,2900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Starter Plan,pm_44f2bc73be004c949bd01677,in_861d1bd4439441639242cfee,2026-01-02T00:00:00Z,2026-01-02T10:41:00Z
sub_724d90bc2b2244478c98442e,cus_3067fc181fc642d380b0cfa5,active,2900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Starter Plan,pm_883a16573b91400098466345,in_6b73860a5e134144ba883746,2026-01-02T00:00:00Z,2026-01-02T19:13:00Z
sub_ed4ffee7fa334651ab97de31,cus_cc794763777d4001928ee93c,active,3900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Growth Plan,pm_2bc36dd962b645b6994883d5,in_fefe93a7d1484f79a72fca2f,2026-01-02T00:00:00Z,2026-01-02T18:47:00Z
sub_b2d82859ad9f4c1fa6553a6a,cus_91d6d06a29d04ccb904e47f3,active,4900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Pro Plan,pm_45720992ff284f4392243e20,in_7ea415bd3cab4ce6a3134a44,2026-01-02T00:00:00Z,2026-01-02T14:28:00Z
sub_7c31c0fdc0614413a3da8005,cus_37a5c2a6c9434372a808d7cd,active,7900,usd,month,False,,,,,2026-04-02T00:00:00Z,2026-05-02T00:00:00Z,Team Plan,pm_cc3202513ff14bcc86f5ffe3,in_d6bc30fae6a7427a908c0ffb,2026-01-02T00:00:00Z,2026-01-02T08:02:00Z
sub_9de0df1544ef48fba73149f1,cus_285830955df44213905ec880,active,3900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Growth Plan,pm_3554f203610e4b17b61d59cd,in_fbc939594cbb4ca293dbdc72,2026-01-03T00:00:00Z,2026-01-03T14:39:00Z
sub_41fe6f97b9584224b2ddefc6,cus_d37d31a7075548e692062a32,canceled,3900,usd,month,False,2026-01-28T15:07:00Z,,,,2026-01-03T00:00:00Z,2026-02-02T00:00:00Z,Growth Plan,pm_fb4e1529ea274f2ca764806e,in_a1b1369aef1c4eed9d9f6405,2026-01-03T00:00:00Z,2026-01-03T09:42:00Z
sub_3947983ce8c34d3dbdf6dbd2,cus_37bdca803de649ec8bb1eff3,active,7900,usd,month,False,,,,,2026-04-03T00:00:00Z,2026-05-03T00:00:00Z,Team Plan,pm_acaaa23ea7a64e7fa10415d3,in_42005325403045b1a65cca4c,2026-01-03T00:00:00Z,2026-01-03T17:07:00Z
sub_a60329b89d624a31ada6556b,cus_b6d964088c034f289bc460d6,active,4900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Pro Plan,pm_e4752d5ba1884fdd96a264d7,in_48d33dc5aef1412cb3f8475a,2026-01-04T00:00:00Z,2026-01-04T22:56:00Z
sub_41cf60e66a414dc3a168183e,cus_c8400eacd2e04c9b842df0ac,active,14900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Enterprise Plan,pm_45f57c137c464accbce47ac4,in_3745cd38490443d9b37f6972,2026-01-04T00:00:00Z,2026-01-04T11:50:00Z
sub_7ad0280d80e5412a9761ed35,cus_18ba97a292824e7e93cece17,active,3900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Growth Plan,pm_d193989ed7cc4cabab1c1892,in_7226d10ecd5f4691a9d5f902,2026-01-04T00:00:00Z,2026-01-04T16:07:00Z
sub_7ea2f695fe8543dda3cc2207,cus_a2fbf038579e4f9fac9164da,active,14900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Enterprise Plan,pm_10b56265600347ac9f4e26e7,in_ff3c11cf64ac45459c8c77ac,2026-01-05T00:00:00Z,2026-01-05T08:28:00Z
sub_9055c72dc24d46c48f8f7843,cus_279191b8ad764b7d9d1e63ff,active,4900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Pro Plan,pm_31c3055c7ff94eb58dd72452,in_edd332f018664a7893bb6c38,2026-01-05T00:00:00Z,2026-01-05T19:45:00Z
sub_ce6be93267aa4959a8b48c2e,cus_e35446fad2c34441aae4aa88,active,4900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Pro Plan,pm_1420b6b0238d4a40bb9f74d3,in_e9190eb87cbf4761ac6cbab8,2026-01-05T00:00:00Z,2026-01-05T19:28:00Z
sub_9f047b8349214ced9d2af52f,cus_d1b29128c25e445baf14e9c2,active,4900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Pro Plan,pm_a98932a537094d6d9f96a9fe,in_33257a39bc3f440db4fc03a5,2026-01-05T00:00:00Z,2026-01-05T13:01:00Z
sub_1bc31be5a0d94db8aac01656,cus_de8294b32f9547cf94a42bdc,active,2900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Starter Plan,pm_1311edbe44bb47f1881d7160,in_0dff34a0b56a4855a45a1a11,2026-01-05T00:00:00Z,2026-01-05T15:45:00Z
sub_f36ac5f320be404d8c6d9413,cus_d606fdd2f6874e8d8feb5224,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_3488b466b82d43a59d14879d,in_2b88bb5f3be748cebb4ba7bc,2026-01-06T00:00:00Z,2026-01-06T13:46:00Z
sub_29e1afdd51944399937192de,cus_382ddbea42e943d083d9a343,canceled,3900,usd,month,False,2026-02-14T18:14:00Z,,,,2026-02-05T00:00:00Z,2026-03-07T00:00:00Z,Growth Plan,pm_f9438c906a58498d992249f7,in_9bb9c9373ad5494f823c3895,2026-01-06T00:00:00Z,2026-01-06T15:48:00Z
sub_9b8a6281427a4055858cb46e,cus_4c780e2384a2463caf0100ed,canceled,2900,usd,month,False,2026-02-22T22:01:00Z,,,,2026-02-05T00:00:00Z,2026-03-07T00:00:00Z,Starter Plan,pm_de7fee63484b4430a76eff07,in_31f5e737606247f4a250e107,2026-01-06T00:00:00Z,2026-01-06T11:07:00Z
sub_1aaf756cee9a48a3990835b1,cus_016e74d0775844319f29abb0,canceled,14900,usd,month,False,2026-03-21T02:03:00Z,,,,2026-03-07T00:00:00Z,2026-04-06T00:00:00Z,Enterprise Plan,pm_97606b8cb75b439c9357849e,in_469dfff0ffd04b13b54253b0,2026-01-06T00:00:00Z,2026-01-06T08:42:00Z
sub_b41bf35e66ff4150b1f9b9d4,cus_0ac94d869e6644f2bace1c51,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_0cd68a8c266c40a199a8de76,in_a55dc09d14f24158bd5c3ae9,2026-01-06T00:00:00Z,2026-01-06T19:14:00Z
sub_ea76a3b3ad1b4d64bb6e4917,cus_ee7d5e33c0d646c2873fe823,active,2900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Starter Plan,pm_ec4bb22b978e4b989bbdcdfa,in_31e089f1a9d6492f81e5a0ef,2026-01-06T00:00:00Z,2026-01-06T22:42:00Z
sub_82bfce5afc834c718808b280,cus_aa9cc5c1530544738c5b438c,active,2900,usd,month,False,,,,,2026-04-07T00:00:00Z,2026-05-07T00:00:00Z,Starter Plan,pm_299329e1bcbf45b780fd1f03,in_318ec769c9d64c87a86e5348,2026-01-07T00:00:00Z,2026-01-07T10:23:00Z
sub_be6c16127f9f4c1faaeefeb6,cus_3e39f5c883564368a2247dac,active,4900,usd,month,False,,,,,2026-04-07T00:00:00Z,2026-05-07T00:00:00Z,Pro Plan,pm_b909f04ac2bf4c1da99f5898,in_21c4a4310b0a46b3905b9406,2026-01-07T00:00:00Z,2026-01-07T13:07:00Z
sub_450970a62c064c2ea86f6ff5,cus_e402153794484b6188397d17,active,14900,usd,month,False,,,,,2026-04-07T00:00:00Z,2026-05-07T00:00:00Z,Enterprise Plan,pm_fb9a2f518d394203ba361cd5,in_d4bed6b220a94336996572d2,2026-01-07T00:00:00Z,2026-01-07T11:45:00Z
sub_a14f1cf3ff3f44e6bd289357,cus_c4401910a2014cb69d85bbe5,active,2900,usd,month,False,,,,,2026-04-07T00:00:00Z,2026-05-07T00:00:00Z,Starter Plan,pm_39c70f8eb571496cbf830831,in_81726417a54c4bfb935fc25c,2026-01-07T00:00:00Z,2026-01-07T13:12:00Z
sub_7fa53ed30b1b4ad58fe91c9c,cus_26737401991949eb969bdb9f,active,2900,usd,month,False,,,,,2026-04-07T00:00:00Z,2026-05-07T00:00:00Z,Starter Plan,pm_4d54e2fa8ff34b26b4630780,in_b2119d48fc22403a84bbb9a5,2026-01-07T00:00:00Z,2026-01-07T11:46:00Z
sub_0e422ce75f0c4063854de6d4,cus_862bd6dff7ee41e7b3655a1c,active,3900,usd,month,False,,,,,2026-04-07T00:00:00Z,2026-05-07T00:00:00Z,Growth Plan,pm_2f16163af17a4367b7019739,in_8389e5fbdfe84f67b51d2dce,2026-01-07T00:00:00Z,2026-01-07T14:02:00Z
sub_5d761f23877148bba5a58053,cus_d7f2a2d10cc8473bb17fe130,active,3900,usd,month,False,,,,,2026-04-08T00:00:00Z,2026-05-08T00:00:00Z,Growth Plan,pm_8dfaaf82bd584f38b2a62d7f,in_b3ffb94e9b5f4ce5825889eb,2026-01-08T00:00:00Z,2026-01-08T17:02:00Z
sub_96b2e03574024ecaab7f0d90,cus_e02efefb1c9949018fc40eb6,active,2900,usd,month,False,,,,,2026-04-08T00:00:00Z,2026-05-08T00:00:00Z,Starter Plan,pm_65d7ba090f9a46c59a9baab1,in_cee314231a0c4f0fae764263,2026-01-08T00:00:00Z,2026-01-08T12:10:00Z
sub_55266648f58542fa98c7bbac,cus_ad71abe7f9f84fe79f74c0ff,active,2900,usd,month,False,,,,,2026-04-08T00:00:00Z,2026-05-08T00:00:00Z,Starter Plan,pm_b4ea7bcf5f844c938b7e9a6e,in_f2665623e57f44b083efa069,2026-01-08T00:00:00Z,2026-01-08T19:21:00Z
sub_0c019f83601944a48dc7f9c1,cus_fa53e1e3980a4d1c815595b5,active,3900,usd,month,False,,,,,2026-04-08T00:00:00Z,2026-05-08T00:00:00Z,Growth Plan,pm_f7af649b622d4575a3bd47c4,in_bbab89182190471284bfaf2f,2026-01-08T00:00:00Z,2026-01-08T22:59:00Z
sub_b6154e74873b42a581d0e686,cus_765d1119d2274ff392b628d3,active,2900,usd,month,False,,,,,2026-04-08T00:00:00Z,2026-05-08T00:00:00Z,Starter Plan,pm_75c8f2a8e37d4680b43fbd87,in_f8401acb081f48319b557224,2026-01-08T00:00:00Z,2026-01-08T22:30:00Z
sub_eb2435ece21d4061b1619429,cus_dcf0be7fb242408b9bc285b8,active,14900,usd,month,False,,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Enterprise Plan,pm_28072017f1df476a86e1e533,in_2435a149cbdb469fb91e777d,2026-01-09T00:00:00Z,2026-01-09T16:05:00Z
sub_60a3e87bc31f4820bf0b77af,cus_542e0f7abc5c49688b08863b,active,4900,usd,month,False,,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Pro Plan,pm_8d1eb78e8540421db0c9afee,in_40a50d6eff9f4dffb528ec90,2026-01-09T00:00:00Z,2026-01-09T20:58:00Z
sub_1508dae3266a4131b6b2f87b,cus_d506ddb1533f42b88595fff6,active,4900,usd,month,False,,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Pro Plan,pm_993bf413e20243678b66922b,in_75fe3d81931d4ae5951de5ef,2026-01-09T00:00:00Z,2026-01-09T15:11:00Z
sub_b5fb538211e741e3b540184e,cus_b8195cf2fac648f5ac19c17a,active,7900,usd,month,False,,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Team Plan,pm_f5b9373d6e094047a2ba0339,in_eb21c8222d84416ca9516fa9,2026-01-09T00:00:00Z,2026-01-09T10:51:00Z
sub_3d8ec0885ecb47acb8231b53,cus_c1ffed3123074113a5a3e673,active,4900,usd,month,False,,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Pro Plan,pm_ccfe2a53d3984b8790c1a23c,in_e65f16e0f86440cba0a692a4,2026-01-09T00:00:00Z,2026-01-09T08:04:00Z
sub_ed24d5ca51564f2191077224,cus_9ab2bd6f3cda475c852d76fd,active,7900,usd,month,False,,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Team Plan,pm_97e01e5499b94bc4a018de44,in_a49c98f0ea804868b68f9a54,2026-01-09T00:00:00Z,2026-01-09T19:57:00Z
sub_7d59cc27c14a48749b2dd999,cus_226fb8381b7742278700eec9,active,3900,usd,month,False,,,,,2026-04-10T00:00:00Z,2026-05-10T00:00:00Z,Growth Plan,pm_73db39cf5bd149cb89e6aa7e,in_066b4e78fb5d459f8b040004,2026-01-10T00:00:00Z,2026-01-10T19:51:00Z
sub_4ce41ec1182e40a09ffd909d,cus_a68afb82b2f94dad8ae0a135,canceled,4900,usd,month,False,2026-02-15T20:56:00Z,,,,2026-02-09T00:00:00Z,2026-03-11T00:00:00Z,Pro Plan,pm_84b7ff13f428477fb5d59cfd,in_fbc25ea7b9cb4b2eb0336419,2026-01-10T00:00:00Z,2026-01-10T20:40:00Z
sub_c7a48289557b47179a118166,cus_d5c1da2b591247a4bfcf5fcd,active,2900,usd,month,False,,,,,2026-04-10T00:00:00Z,2026-05-10T00:00:00Z,Starter Plan,pm_e2ec02d426ea4ccf990e7784,in_2d946e0002cc41cca623ce87,2026-01-10T00:00:00Z,2026-01-10T18:49:00Z
sub_c53e3c682210488da8f7be48,cus_eb1f0a4ea9b34f7db16f30dd,active,2900,usd,month,False,,,,,2026-04-10T00:00:00Z,2026-05-10T00:00:00Z,Starter Plan,pm_445b457f171446d586e1d3fd,in_8c907e9b097140a1a49fcea9,2026-01-10T00:00:00Z,2026-01-10T09:33:00Z
sub_be6cb352812e4c79bc8decfd,cus_6c9cf7871dd242ef9daa5218,active,3900,usd,month,False,,,,,2026-04-11T00:00:00Z,2026-05-11T00:00:00Z,Growth Plan,pm_b9a5462ae08440cb831bf4ac,in_bbce736ce6ec4e3a95e1b147,2026-01-11T00:00:00Z,2026-01-11T22:21:00Z
sub_83748b35704c4776a6c05ebe,cus_568d5fcdd96640a8968076b8,active,3900,usd,month,False,,,,,2026-04-11T00:00:00Z,2026-05-11T00:00:00Z,Growth Plan,pm_5b8e5781e5944873bb562c71,in_2ee67ff80f4e4509a5eca434,2026-01-11T00:00:00Z,2026-01-11T08:46:00Z
sub_6b74a60a88f44b20afe44a98,cus_6b2bc1c440244fbea6296a12,active,3900,usd,month,False,,,,,2026-04-11T00:00:00Z,2026-05-11T00:00:00Z,Growth Plan,pm_bf1eafcda14d4d23ae5d4c0d,in_25717c8d19ae4328b6f065d1,2026-01-11T00:00:00Z,2026-01-11T09:00:00Z
sub_d0338ea47e2e419ba752d599,cus_4f052789a14545de8f66d660,active,4900,usd,month,False,,,,,2026-04-11T00:00:00Z,2026-05-11T00:00:00Z,Pro Plan,pm_5cb6d168901f4b218342af57,in_3998d81dfac44b69b72153b1,2026-01-11T00:00:00Z,2026-01-11T13:14:00Z
sub_b26ea777f11f4bd2b39f8e45,cus_8fd9e32bcacb40ae94e1d9eb,active,3900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Growth Plan,pm_a0b04eb42f434b878f58361e,in_7aa13187bf7541e7a6ad54fe,2026-01-12T00:00:00Z,2026-01-12T21:40:00Z
sub_1e06c7bb24cc4777ad6ed230,cus_f0c321b130ee45fd99f79f56,active,2900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Starter Plan,pm_015f9f9e9a4b4cd78d5e2fa1,in_5ab11989b2134c5ba6a7e0f7,2026-01-12T00:00:00Z,2026-01-12T10:14:00Z
sub_0fea7e9358d4483c873fe0fb,cus_af104fd7304b4ebb8dc8d44d,active,4900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Pro Plan,pm_f0c8bc7c0f3d4b70ac7e0383,in_809c2c19fb564b229fa1156f,2026-01-12T00:00:00Z,2026-01-12T18:30:00Z
sub_361127fdc6c44ceca24df7ad,cus_74d3f5997b4f4228983fdef9,active,3900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Growth Plan,pm_c82e5600407343a8878794e6,in_d21fdaaabb1347c480dc6152,2026-01-12T00:00:00Z,2026-01-12T13:39:00Z
sub_b9a27c0007dd40e3bddad563,cus_43c8924a535644d9956e969e,active,7900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Team Plan,pm_0abbf2ab02484241aa8443db,in_8decc224a058443abaf235bf,2026-01-12T00:00:00Z,2026-01-12T08:40:00Z
sub_52c901222f054681aac6f3de,cus_85e410063db84714814a4bfd,active,2900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Starter Plan,pm_46123832aca247408e6bd0d2,in_f0d0d6efe9b14784812bdbd5,2026-01-12T00:00:00Z,2026-01-12T14:58:00Z
sub_35272eea1cc74e69a00bf0ed,cus_f6161922d6ef4cc9bb720dbe,active,2900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Starter Plan,pm_42af95ae6d8e458faa15724f,in_78ddd52959e34fa8bbef8c65,2026-01-12T00:00:00Z,2026-01-12T18:40:00Z
sub_c675794ad9b448afb8b46e9f,cus_fe6eb87e170d4a9483a5187a,active,3900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Growth Plan,pm_4591493976174f409d10a5fc,in_8bd5c3feb37e475bb19a03fb,2026-01-12T00:00:00Z,2026-01-12T13:18:00Z
sub_15b1b7feaa84450c84981226,cus_c24e4134cb35493e970b323e,active,3900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Growth Plan,pm_d554b788dac044ae9024eb71,in_f5455423c4aa44078e40991a,2026-01-12T00:00:00Z,2026-01-12T20:08:00Z
sub_c2d7ce4fd68e4f85b1de6d25,cus_a9cb4b7f1b6c4f4e92fcd41c,active,7900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Team Plan,pm_72ab52c23b20442db49b6a1a,in_2ed7285e909e49829bead110,2026-01-12T00:00:00Z,2026-01-12T08:12:00Z
sub_b31ba7c079de4bd1aa65a76f,cus_f7008b0dad7846d69817790f,active,2900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Starter Plan,pm_5ac50e0b71724108a75c3f13,in_68a66e02457a401caaae5e27,2026-01-12T00:00:00Z,2026-01-12T12:13:00Z
sub_f7324dfd13b84447a58e19c6,cus_9c17cfb597c6428f98fff778,active,2900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Starter Plan,pm_97f5f1f318d34f188bc1a53e,in_730f982e504e47ef8b68bfb4,2026-01-12T00:00:00Z,2026-01-12T10:38:00Z
sub_6ead92c9aa564d79b39f698d,cus_28e3015f0b354179a1646961,active,2900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Starter Plan,pm_a59d18081409427196a09c85,in_8e5c690c5e2740a4ae9da220,2026-01-12T00:00:00Z,2026-01-12T13:07:00Z
sub_b26509c1057d4ee0a76f6e11,cus_bddeaba9fe6d4f3583de31b2,canceled,3900,usd,month,False,2026-03-26T04:12:00Z,,,,2026-03-14T00:00:00Z,2026-04-13T00:00:00Z,Growth Plan,pm_e23f65340bf04b71a25bfac9,in_b0c4d4ef844446fc8d1f51d3,2026-01-13T00:00:00Z,2026-01-13T17:17:00Z
sub_6a1d67c65c6e4c048928b90e,cus_c8b73b784d43487ebfae014e,active,2900,usd,month,False,,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Starter Plan,pm_51b01f6313ca4cb0bc75e18b,in_2bdaeac2c7ff4d778c3d52f6,2026-01-13T00:00:00Z,2026-01-13T11:13:00Z
sub_186ab918e4564e86a8fd942c,cus_2629a5de8fbc49548c579257,active,4900,usd,month,False,,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Pro Plan,pm_5f2802d0e6e7401d906a8b1c,in_2e9d9ba971cf4e498a69c45c,2026-01-13T00:00:00Z,2026-01-13T09:08:00Z
sub_388d27a2167f40079d82ad11,cus_a7c64ac0b3f141368f31b1a1,active,2900,usd,month,False,,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Starter Plan,pm_11ad453b9617443aa655ce96,in_79bfba733b7946289d6eb408,2026-01-13T00:00:00Z,2026-01-13T14:21:00Z
sub_25d8237780994b22b4204d0c,cus_af593c355ce9497e977ea1aa,active,2900,usd,month,False,,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Starter Plan,pm_3c3bf001263247228c44357a,in_3d3fbd6967db4dac87be32c2,2026-01-13T00:00:00Z,2026-01-13T19:41:00Z
sub_9b18de58706a49cf90734583,cus_55628a8ed66b4890ae46b88f,active,14900,usd,month,False,,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Enterprise Plan,pm_a998decbc05c4d10ba4b1c2b,in_aecefa5c89c641e180c15a0c,2026-01-13T00:00:00Z,2026-01-13T10:38:00Z
sub_369bc91e10e14cb58ba0c732,cus_b11025062e5c429a9f1bc8f2,active,2900,usd,month,False,,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Starter Plan,pm_669f51210046432dbd87426e,in_457a44dc18294dd781c6435e,2026-01-13T00:00:00Z,2026-01-13T17:29:00Z
sub_1370bf41aba04b6591aefedf,cus_0d63d0c5a69a43d6843de814,active,3900,usd,month,False,,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Growth Plan,pm_bd22da5f7f0f4a4dbf7c3429,in_e41c522db10740f6b50aeb4d,2026-01-13T00:00:00Z,2026-01-13T13:49:00Z
sub_aa84427c18734e408f4e16d0,cus_6b1a215ea4f7488d8c88f9ab,active,2900,usd,month,False,,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Starter Plan,pm_a1dc07f6fdf4499e93451ad0,in_17d298edd08b49a9846b6293,2026-01-13T00:00:00Z,2026-01-13T17:48:00Z
sub_9dfebbc170fe43f6892fa3f9,cus_58e8b2e5a8844f6d844c6d51,canceled,7900,usd,month,False,2026-03-26T12:32:00Z,,,,2026-03-15T00:00:00Z,2026-04-14T00:00:00Z,Team Plan,pm_1d2aa026e98c4b1a9f431a92,in_34a28fb2ff16462e8fc8b183,2026-01-14T00:00:00Z,2026-01-14T16:09:00Z
sub_61315275a58b40b5b49bf8c5,cus_d2d8ebeea87040a8879857b9,active,3900,usd,month,False,,,,,2026-04-14T00:00:00Z,2026-05-14T00:00:00Z,Growth Plan,pm_8b053ae5851c4f42b6971a7f,in_b6ae8175f4b64bc7b83a056d,2026-01-14T00:00:00Z,2026-01-14T08:03:00Z
sub_8ba6099f281d475e8828944b,cus_c7c449636f3a436eb5aa346d,active,14900,usd,month,False,,,,,2026-04-14T00:00:00Z,2026-05-14T00:00:00Z,Enterprise Plan,pm_b7761190cb0647ad83aa203f,in_9f0a19a2529b459994372af1,2026-01-14T00:00:00Z,2026-01-14T11:47:00Z
sub_bd7b338cd97140c0bcca7dfd,cus_337d905137b84ca39ea70cbb,active,2900,usd,month,False,,,,,2026-04-14T00:00:00Z,2026-05-14T00:00:00Z,Starter Plan,pm_56755633b4754d6fa6af7499,in_a03ee54d8ba945f5bf536901,2026-01-14T00:00:00Z,2026-01-14T10:47:00Z
sub_7367e7684b6f497aa3ffb7e2,cus_c90131fd940440c08f946021,active,3900,usd,month,False,,,,,2026-04-14T00:00:00Z,2026-05-14T00:00:00Z,Growth Plan,pm_56dea26c401b486d8bfe53cf,in_4eee812e416b49ae93d9bc1b,2026-01-14T00:00:00Z,2026-01-14T18:43:00Z
sub_1a04a63930ab4b0ea0b01fc4,cus_19347643744548a4ae0f0bc9,active,7900,usd,month,False,,,,,2026-04-14T00:00:00Z,2026-05-14T00:00:00Z,Team Plan,pm_b1eefebbd60b421bb31c6c7d,in_97196893006e4a0d85467580,2026-01-14T00:00:00Z,2026-01-14T17:23:00Z
sub_a37702e4718b4d4aabf0d6af,cus_871faf1f3d1a4915bb19fa4e,canceled,4900,usd,month,False,2026-02-18T10:49:00Z,,,,2026-02-13T00:00:00Z,2026-03-15T00:00:00Z,Pro Plan,pm_593b7cfd36724dc7bfd8aca5,in_3970325d88814f0383920560,2026-01-14T00:00:00Z,2026-01-14T22:36:00Z
sub_7ea2af86fb7c46b08f7882e0,cus_1be92f7386494c2a8251c3d4,canceled,14900,usd,month,False,2026-04-06T01:36:00Z,,,,2026-03-15T00:00:00Z,2026-04-14T00:00:00Z,Enterprise Plan,pm_545a79f9378f4416b33e303b,in_efeaab4497e648e0b1e9c300,2026-01-14T00:00:00Z,2026-01-14T17:46:00Z
sub_b55772547a4e4f389e2ee0b4,cus_3d35c0abac4449878a48e030,active,2900,usd,month,False,,,,,2026-04-14T00:00:00Z,2026-05-14T00:00:00Z,Starter Plan,pm_417103f6cd124babafb03109,in_21f977a5ab8547be98f56caf,2026-01-14T00:00:00Z,2026-01-14T14:40:00Z
